2020-04-16 22:32:00,178: 'd'
2020-04-16 22:32:00,426: 'e'
2020-04-16 22:32:00,498: Key.space
2020-04-16 22:32:00,922: Key.shift
2020-04-16 22:32:01,003: 'P'
2020-04-16 22:32:01,215: 'y'
2020-04-16 22:32:01,331: 't'
2020-04-16 22:32:01,442: 'h'
2020-04-16 22:32:01,611: 'o'
2020-04-16 22:32:01,899: 'n'
2020-04-16 22:32:15,770: Key.space
2020-04-16 22:32:16,051: 'a'
2020-04-16 22:32:16,330: 'd'
2020-04-16 22:32:16,563: 'i'
2020-04-16 22:32:16,603: 'c'
2020-04-16 22:32:16,803: 'i'
2020-04-16 22:32:16,950: 'o'
2020-04-16 22:32:17,099: 'n'
2020-04-16 22:32:17,179: 'a'
2020-04-16 22:32:17,410: 'l'
2020-04-16 22:32:17,522: 'e'
2020-04-16 22:32:17,755: 's'
2020-04-16 22:32:19,051: Key.right
2020-04-16 22:32:22,027: Key.backspace
2020-04-16 22:32:22,528: Key.backspace
2020-04-16 22:32:22,560: Key.backspace
2020-04-16 22:32:22,593: Key.backspace
2020-04-16 22:32:22,627: Key.backspace
2020-04-16 22:32:22,659: Key.backspace
2020-04-16 22:32:22,692: Key.backspace
2020-04-16 22:32:22,725: Key.backspace
2020-04-16 22:32:22,758: Key.backspace
2020-04-16 22:32:22,947: Key.backspace
2020-04-16 22:32:23,106: Key.backspace
2020-04-16 22:32:23,238: Key.backspace
2020-04-16 22:32:23,402: Key.backspace
2020-04-16 22:32:23,539: Key.backspace
2020-04-16 22:32:23,706: Key.backspace
2020-04-16 22:32:25,227: 'i'
2020-04-16 22:32:25,394: 'n'
2020-04-16 22:32:25,442: 's'
2020-04-16 22:32:25,666: 't'
2020-04-16 22:32:25,850: 'a'
2020-04-16 22:32:25,930: 'l'
2020-04-16 22:32:26,083: 'a'
2020-04-16 22:32:26,346: 'r'
2020-04-16 22:32:26,603: Key.space
2020-04-16 22:32:26,794: 'l'
2020-04-16 22:32:26,810: 'a'
2020-04-16 22:32:26,989: 's'
2020-04-16 22:32:27,154: Key.space
2020-04-16 22:32:27,585: 'l'
2020-04-16 22:32:27,802: 'i'
2020-04-16 22:32:28,291: 'b'
2020-04-16 22:32:28,866: Key.backspace
2020-04-16 22:32:29,074: Key.backspace
2020-04-16 22:32:30,092: 'i'
2020-04-16 22:32:30,347: 'b'
2020-04-16 22:32:30,443: 'r'
2020-04-16 22:32:30,643: 'e'
2020-04-16 22:32:30,803: 'r'
2020-04-16 22:32:31,163: ['´']
2020-04-16 22:32:31,411: 'i'
2020-04-16 22:32:31,475: 'a'
2020-04-16 22:32:31,659: 's'
2020-04-16 22:32:41,715: Key.backspace
2020-04-16 22:32:45,429: Key.backspace
2020-04-16 22:32:50,979: Key.shift_r
2020-04-16 22:32:51,044: 'E'
2020-04-16 22:32:51,255: 's'
2020-04-16 22:32:51,456: 't'
2020-04-16 22:32:51,523: 'o'
2020-04-16 22:32:51,674: Key.space
2020-04-16 22:32:51,992: 'f'
2020-04-16 22:32:52,187: 'u'
2020-04-16 22:32:52,388: 'n'
2020-04-16 22:32:52,466: 'c'
2020-04-16 22:32:52,619: 'i'
2020-04-16 22:32:52,795: 'o'
2020-04-16 22:32:52,979: 'n'
2020-04-16 22:32:53,083: 'a'
2020-04-16 22:32:53,227: Key.space
2020-04-16 22:32:53,435: 'p'
2020-04-16 22:32:53,643: 'o'
2020-04-16 22:32:53,755: 'r'
2020-04-16 22:32:53,899: 'q'
2020-04-16 22:32:54,003: 'u'
2020-04-16 22:32:54,124: 'e'
2020-04-16 22:32:54,202: Key.space
2020-04-16 22:32:54,436: 'a'
2020-04-16 22:32:54,721: 's'
2020-04-16 22:32:54,834: ['´']
2020-04-16 22:32:55,100: 'i'
2020-04-16 22:32:55,226: Key.space
2020-04-16 22:32:55,957: 'f'
2020-04-16 22:32:56,042: 'u'
2020-04-16 22:32:56,275: 'n'
2020-04-16 22:32:56,386: 'c'
2020-04-16 22:32:56,520: 'i'
2020-04-16 22:32:56,697: 'o'
2020-04-16 22:32:56,963: 'n'
2020-04-16 22:32:57,195: 'a'
2020-04-16 22:32:57,403: 'n'
2020-04-16 22:32:57,563: Key.space
2020-04-16 22:32:57,755: 'l'
2020-04-16 22:32:57,875: 'a'
2020-04-16 22:32:58,044: 's'
2020-04-16 22:32:58,146: Key.space
2020-04-16 22:32:58,347: 'l'
2020-04-16 22:32:58,580: 'i'
2020-04-16 22:32:58,750: 'b'
2020-04-16 22:32:58,859: 'r'
2020-04-16 22:32:59,018: 'e'
2020-04-16 22:32:59,306: 'r'
2020-04-16 22:32:59,459: ['´']
2020-04-16 22:32:59,716: 'i'
2020-04-16 22:32:59,827: 'a'
2020-04-16 22:33:00,058: 's'
2020-04-16 22:33:00,082: Key.space
2020-04-16 22:33:00,418: 'e'
2020-04-16 22:33:00,563: 's'
2020-04-16 22:33:01,148: Key.backspace
2020-04-16 22:33:02,307: 'x'
2020-04-16 22:33:02,595: 't'
2020-04-16 22:33:02,818: 'e'
2020-04-16 22:33:02,963: 'r'
2020-04-16 22:33:03,107: 'n'
2020-04-16 22:33:03,220: 'a'
2020-04-16 22:33:03,376: 's'
2020-04-16 22:33:03,493: Key.space
2020-04-16 22:33:03,694: 'e'
2020-04-16 22:33:03,787: 'n'
2020-04-16 22:33:03,909: Key.space
2020-04-16 22:33:04,442: Key.shift
2020-04-16 22:33:04,511: 'P'
2020-04-16 22:33:04,779: 'y'
2020-04-16 22:33:04,878: 't'
2020-04-16 22:33:05,026: 'h'
2020-04-16 22:33:05,339: 'o'
2020-04-16 22:33:05,962: 'n'
2020-04-16 22:33:06,547: '.'
2020-04-16 22:33:06,683: Key.space
2020-04-16 22:33:07,179: Key.shift_r
2020-04-16 22:33:07,227: 'S'
2020-04-16 22:33:07,426: 'e'
2020-04-16 22:33:07,530: Key.space
2020-04-16 22:33:07,680: 'd'
2020-04-16 22:33:07,914: 'e'
2020-04-16 22:33:08,115: 's'
2020-04-16 22:33:08,347: 'c'
2020-04-16 22:33:08,512: 'a'
2020-04-16 22:33:08,850: 'r'
2020-04-16 22:33:08,988: 'g'
2020-04-16 22:33:09,106: 'a'
2020-04-16 22:33:09,371: 'n'
2020-04-16 22:33:09,546: Key.space
2020-04-16 22:33:09,939: 'y'
2020-04-16 22:33:10,050: Key.space
2020-04-16 22:33:10,219: 'p'
2020-04-16 22:33:10,291: 'a'
2020-04-16 22:33:10,450: 'r'
2020-04-16 22:33:10,614: 'a'
2020-04-16 22:33:10,674: Key.space
2020-04-16 22:33:10,847: 'i'
2020-04-16 22:33:11,027: 'n'
2020-04-16 22:33:11,066: 's'
2020-04-16 22:33:11,235: 't'
2020-04-16 22:33:11,412: 'a'
2020-04-16 22:33:11,507: 'l'
2020-04-16 22:33:11,628: 'a'
2020-04-16 22:33:11,867: 'r'
2020-04-16 22:33:12,135: 's'
2020-04-16 22:33:12,378: 'e'
2020-04-16 22:33:12,473: Key.space
2020-04-16 22:33:12,623: 's'
2020-04-16 22:33:12,810: 'e'
2020-04-16 22:33:12,906: Key.space
2020-04-16 22:33:13,100: 'c'
2020-04-16 22:33:13,235: 'o'
2020-04-16 22:33:13,368: 'r'
2020-04-16 22:33:13,635: 'r'
2020-04-16 22:33:13,785: 'e'
2020-04-16 22:33:13,907: Key.space
2020-04-16 22:33:14,888: 'u'
2020-04-16 22:33:15,147: 'n'
2020-04-16 22:33:15,346: Key.space
2020-04-16 22:33:15,491: 'a'
2020-04-16 22:33:15,988: 'r'
2020-04-16 22:33:16,315: 'c'
2020-04-16 22:33:16,394: 'h'
2020-04-16 22:33:16,675: 'i'
2020-04-16 22:33:16,747: 'v'
2020-04-16 22:33:17,056: 'o'
2020-04-16 22:33:17,570: Key.space
2020-04-16 22:33:18,355: 's'
2020-04-16 22:33:18,555: 'e'
2020-04-16 22:33:18,779: 't'
2020-04-16 22:33:18,980: 'u'
2020-04-16 22:33:19,899: 'p'
2020-04-16 22:33:20,795: '.'
2020-04-16 22:33:21,244: 'p'
2020-04-16 22:33:22,266: 'y'
2020-04-16 22:33:24,650: '.'
2020-04-16 22:33:24,960: Key.space
2020-04-16 22:33:28,399: Key.shift_r
2020-04-16 22:33:28,724: '"'
2020-04-16 22:33:29,331: Key.left
2020-04-16 22:33:29,532: Key.left
2020-04-16 22:33:29,698: Key.left
2020-04-16 22:33:29,858: Key.left
2020-04-16 22:33:30,011: Key.left
2020-04-16 22:33:30,163: Key.left
2020-04-16 22:33:30,339: Key.left
2020-04-16 22:33:30,507: Key.left
2020-04-16 22:33:30,667: Key.left
2020-04-16 22:33:31,387: Key.shift_r
2020-04-16 22:33:31,454: '"'
2020-04-16 22:33:47,419: Key.space
2020-04-16 22:33:47,721: Key.shift
2020-04-16 22:33:48,011: '('
2020-04-16 22:33:48,937: Key.shift_r
2020-04-16 22:33:48,984: 'S'
2020-04-16 22:33:49,436: 'i'
2020-04-16 22:33:49,603: Key.space
2020-04-16 22:33:49,715: 'e'
2020-04-16 22:33:49,875: 's'
2020-04-16 22:33:50,035: 't'
2020-04-16 22:33:50,243: 'e'
2020-04-16 22:33:50,341: Key.space
2020-04-16 22:33:50,766: 'f'
2020-04-16 22:33:50,859: 'u'
2020-04-16 22:33:50,990: 'e'
2020-04-16 22:33:51,196: 'r'
2020-04-16 22:33:51,490: Key.space
2020-04-16 22:33:51,570: 'a'
2020-04-16 22:33:52,068: Key.backspace
2020-04-16 22:33:52,243: Key.backspace
2020-04-16 22:33:52,380: 'a'
2020-04-16 22:33:52,642: Key.space
2020-04-16 22:33:52,955: 'u'
2020-04-16 22:33:53,176: 'n'
2020-04-16 22:33:53,311: Key.space
2020-04-16 22:33:53,395: 'a'
2020-04-16 22:33:53,915: 't'
2020-04-16 22:33:54,131: 'a'
2020-04-16 22:33:54,394: 'q'
2020-04-16 22:33:54,499: 'u'
2020-04-16 22:33:54,611: 'e'
2020-04-16 22:33:54,729: Key.space
2020-04-16 22:33:55,445: 'r'
2020-04-16 22:33:55,633: 'e'
2020-04-16 22:33:55,833: 'a'
2020-04-16 22:33:55,946: 'l'
2020-04-16 22:33:56,219: ','
2020-04-16 22:33:56,392: Key.space
2020-04-16 22:33:56,679: 'l'
2020-04-16 22:33:56,793: 'e'
2020-04-16 22:33:56,912: Key.space
2020-04-16 22:33:57,083: 'p'
2020-04-16 22:33:57,314: 'o'
2020-04-16 22:33:57,515: 'n'
2020-04-16 22:33:57,571: 'd'
2020-04-16 22:33:57,835: 'r'
2020-04-16 22:33:58,003: ['´']
2020-04-16 22:33:58,251: 'i'
2020-04-16 22:33:58,315: 'a'
2020-04-16 22:33:58,510: 'm'
2020-04-16 22:33:58,694: 'o'
2020-04-16 22:33:58,771: 's'
2020-04-16 22:33:58,943: Key.space
2020-04-16 22:33:59,157: 's'
2020-04-16 22:33:59,450: 'e'
2020-04-16 22:33:59,808: 't'
2020-04-16 22:33:59,933: 'u'
2020-04-16 22:34:00,155: 'p'
2020-04-16 22:34:00,476: '.'
2020-04-16 22:34:00,731: 'p'
2020-04-16 22:34:01,478: 'y'
2020-04-16 22:34:16,154: Key.space
2020-04-16 22:34:16,499: 'm'
2020-04-16 22:34:16,715: 'i'
2020-04-16 22:34:16,810: 'e'
2020-04-16 22:34:17,011: 'n'
2020-04-16 22:34:17,115: 't'
2020-04-16 22:34:17,338: 'r'
2020-04-16 22:34:17,499: 'a'
2020-04-16 22:34:17,632: 's'
2020-04-16 22:34:17,771: Key.space
2020-04-16 22:34:17,952: 'q'
2020-04-16 22:34:18,058: 'u'
2020-04-16 22:34:18,178: 'e'
2020-04-16 22:34:18,276: Key.space
2020-04-16 22:34:18,483: 'l'
2020-04-16 22:34:18,610: 'a'
2020-04-16 22:34:18,690: Key.space
2020-04-16 22:34:18,978: 'v'
2020-04-16 22:34:19,074: ['´']
2020-04-16 22:34:19,487: 'i'
2020-04-16 22:34:19,555: 'c'
2020-04-16 22:34:19,819: 't'
2020-04-16 22:34:19,923: 'i'
2020-04-16 22:34:20,938: 'm'
2020-04-16 22:34:21,051: 'a'
2020-04-16 22:34:21,202: Key.space
2020-04-16 22:34:21,579: 'c'
2020-04-16 22:34:21,871: 'r'
2020-04-16 22:34:22,122: 'e'
2020-04-16 22:34:22,284: 'e'
2020-04-16 22:34:22,418: Key.space
2020-04-16 22:34:22,564: 'q'
2020-04-16 22:34:22,676: 'u'
2020-04-16 22:34:22,779: 'e'
2020-04-16 22:34:22,890: Key.space
2020-04-16 22:34:23,131: 'i'
2020-04-16 22:34:23,419: 'n'
2020-04-16 22:34:23,539: 's'
2020-04-16 22:34:23,739: 't'
2020-04-16 22:34:23,940: 'l'
2020-04-16 22:34:24,451: Key.backspace
2020-04-16 22:34:24,739: 'a'
2020-04-16 22:34:24,875: 'l'
2020-04-16 22:34:25,219: 'p'
2020-04-16 22:34:25,221: ['´']
2020-04-16 22:34:25,925: Key.backspace
2020-04-16 22:34:26,612: ['´']
2020-04-16 22:34:26,820: 'o'
2020-04-16 22:34:26,963: Key.space
2020-04-16 22:34:27,275: 'u'
2020-04-16 22:34:27,628: 'n'
2020-04-16 22:34:27,820: 'a'
2020-04-16 22:34:27,898: Key.space
2020-04-16 22:34:28,076: 'l'
2020-04-16 22:34:28,283: 'i'
2020-04-16 22:34:28,484: 'b'
2020-04-16 22:34:28,571: 'r'
2020-04-16 22:34:28,788: 'e'
2020-04-16 22:34:28,960: 'r'
2020-04-16 22:34:29,172: ['´']
2020-04-16 22:34:29,420: 'i'
2020-04-16 22:34:29,476: 'a'
2020-04-16 22:34:29,658: Key.space
2020-04-16 22:34:29,739: 'd'
2020-04-16 22:34:29,939: 'e'
2020-04-16 22:34:30,011: Key.space
2020-04-16 22:34:30,170: Key.shift
2020-04-16 22:34:30,291: 'M'
2020-04-16 22:34:30,531: 'a'
2020-04-16 22:34:30,763: 't'
2020-04-16 22:34:31,116: 'p'
2020-04-16 22:34:31,380: 'l'
2020-04-16 22:34:31,582: 'o'
2020-04-16 22:34:31,714: 't'
2020-04-16 22:34:33,124: 'l'
2020-04-16 22:34:33,316: 'i'
2020-04-16 22:34:33,432: 'b'
2020-04-16 22:35:09,378: 'd'
2020-04-16 22:35:09,611: 'e'
2020-04-16 22:35:09,824: 't'
2020-04-16 22:35:09,907: 'o'
2020-04-16 22:35:10,112: 'n'
2020-04-16 22:35:10,203: 'a'
2020-04-16 22:35:10,385: Key.space
2020-04-16 22:35:11,115: 't'
2020-04-16 22:35:11,254: 'o'
2020-04-16 22:35:11,419: 'd'
2020-04-16 22:35:11,523: 'o'
2020-04-16 22:35:11,701: Key.space
2020-04-16 22:35:11,834: 'e'
2020-04-16 22:35:11,931: 'l'
2020-04-16 22:35:12,050: Key.space
2020-04-16 22:35:12,242: 'm'
